nombre,url,url_oai,tipo,divulgador
"Eunomía, Revista en Cultura de la Legalidad",http://e-revistas.uc3m.es/index.php/EUNOM,http://e-revistas.uc3m.es/index.php/EUNOM/oai,Revista,Universidad Carlos III de Madrid
"Femeris, Revista Multidisciplinar de Estudios de Género",http://e-revistas.uc3m.es/index.php/FEMERIS,http://e-revistas.uc3m.es/index.php/FEMERIS/oai,Revista,Universidad Carlos III de Madrid
"Fons, Revista de Estudios Clásicos",http://e-revistas.uc3m.es/index.php/FONS,http://e-revistas.uc3m.es/index.php/FONS/oai,Revista,Universidad Carlos III de Madrid
"Hispania Nova, Revista de Historia Contemporánea en Castellano",http://e-revistas.uc3m.es/index.php/HISPNOV,http://e-revistas.uc3m.es/index.php/HISPNOV/oai,Revista,Universidad Carlos III de Madrid
"Revhisto, Revista de Historiografía",http://e-revistas.uc3m.es/index.php/REVHISTO,http://e-revistas.uc3m.es/index.php/REVHISTO/oai,Revista,Universidad Carlos III de Madrid
"Recs, Revista Española de Comunicación en Salud ",http://e-revistas.uc3m.es/index.php/RECS,http://e-revistas.uc3m.es/index.php/RECS/oai,Revista,Universidad Carlos III de Madrid
Spanish Labour Law and Employment Relations ,http://e-revistas.uc3m.es/index.php/SLLERJ,http://e-revistas.uc3m.es/index.php/SLLERJ/oai,Revista,Universidad Carlos III de Madrid
"Semiosfera, Revista de Convergencias y Divergencias Culturales",http://e-revistas.uc3m.es/index.php/SEM,http://e-revistas.uc3m.es/index.php/SEM/oai,Revista,Universidad Carlos III de Madrid
"Universitas, Revista de Filosofía, Derecho y Política",http://e-revistas.uc3m.es/index.php/UNIV,http://e-revistas.uc3m.es/index.php/UNIV/oai,Revista,Universidad Carlos III de Madrid
Repositorio Institucional de la Universidad Católica de San Antonio de Murcia,http://repositorio.ucam.edu,http://repositorio.ucam.edu/oai/request,Repositorio Institucional,Universidad Católica San Antonio
Repositorio Institucional de la Universidad CEU,http://dspace.ceu.es,http://dspace.ceu.es/oai/request,Repositorio Institucional,Universidad CEU
"Pecia Complutense, Biblioteca Histórica de la Universidad Complutense de Madrid",http://www.ucm.es/BUCM/pecia/,http://biblioteca.ucm.es/pecia/index.php/index/oai,Biblioteca,Universidad Complutense de Madrid
Portal de Revistas Científicas de la Universidad Complutense de Madrid,http://revistas.ucm.es/,http://revistas.ucm.es/index.php/oai/oai/,Portal de Revistas,Universidad Complutense de Madrid
"Eprints-Complutense, Repositorio Institucional de la Universidad Complutense de Madrid ",http://eprints.ucm.es/,http://eprints.ucm.es/cgi/oai2,Repositorio Institucional,Universidad Complutense de Madrid
"Ángulo Recto, Revista de Estudios sobre la Ciudad como Espacio Plural",http://www.ucm.es/info/angulo/,http://pendientedemigracion.ucm.es/info/angulo/oai,Revista,Universidad Complutense de Madrid
"Sesión no Numerada, Revista de Letras y Ficción Audiovisual",http://www.ucm.es/info/sesionnonumerada/,http://pendientedemigracion.ucm.es/info/sesionnonumerada/index.php/index/oai,Revista,Universidad Complutense de Madrid
"Amaltea, Revista de Mitocrítica",http://revistas.ucm.es/index.php/AMAL,http://revistas.ucm.es/index.php/AMAL/oai,Revista,Universidad Complutense de Madrid
Anales de Geografía ,http://revistas.ucm.es/index.php/AGUC,http://revistas.ucm.es/index.php/AGUC/oai,Revista,Universidad Complutense de Madrid
Anales de Historia del Arte,http://revistas.ucm.es/index.php/ANHA,http://revistas.ucm.es/index.php/ANHA/oai,Revista,Universidad Complutense de Madrid
Anales de Literatura Hispanoamericana,http://revistas.ucm.es/index.php/ALHI,http://revistas.ucm.es/index.php/ALHI/oai,Revista,Universidad Complutense de Madrid
Anales del Seminario de Historia de la Filosofía,http://revistas.ucm.es/index.php/ASHF,http://revistas.ucm.es/index.php/ASHF/oai,Revista,Universidad Complutense de Madrid
Anaquel de Estudios Árabes,http://revistas.ucm.es/index.php/ANQE,http://revistas.ucm.es/index.php/ANQE/oai,Revista,Universidad Complutense de Madrid
"Ángulo Recto, Revista de Estudios sobre la Ciudad como Espacio Plural",http://revistas.ucm.es/index.php/ANRE,http://revistas.ucm.es/index.php/ANRE/oai,Revista,Universidad Complutense de Madrid
"Área Abierta, Comunicación Audiovisual y Publicidad",http://revistas.ucm.es/index.php/ARAB,http://revistas.ucm.es/index.php/ARAB/oai,Revista,Universidad Complutense de Madrid
"Arte, Individuo y Sociedad",http://revistas.ucm.es/index.php/ARIS,http://revistas.ucm.es/index.php/ARIS/oai,Revista,Universidad Complutense de Madrid
"Arteterapia, Papeles de Arteterapia y Educación Artística para la Inclusión Social",http://revistas.ucm.es/index.php/ARTE,http://revistas.ucm.es/index.php/ARTE/oai,Revista,Universidad Complutense de Madrid
Boanica Complutensis,http://revistas.ucm.es/index.php/BOCM,http://revistas.ucm.es/index.php/BOCM/oai,Revista,Universidad Complutense de Madrid
"Cic, Cuadernos de Información y Comunicación",http://revistas.ucm.es/index.php/CIYC,http://revistas.ucm.es/index.php/CIYC/oai,Revista,Universidad Complutense de Madrid
Círculo de Lingüística Aplicada a la Comunicación,http://revistas.ucm.es/index.php/CLAC,http://revistas.ucm.es/index.php/CLAC/oai,Revista,Universidad Complutense de Madrid
Complutense Journal of English Studies,http://revistas.ucm.es/index.php/CJES,http://revistas.ucm.es/index.php/CJES/oai,Revista,Universidad Complutense de Madrid
"Complutum, Trabajos de Investigación Arqueológica",http://revistas.ucm.es/index.php/CMPL,http://revistas.ucm.es/index.php/CMPL/oai,Revista,Universidad Complutense de Madrid
Cuadernos de Documentación Multimedia,http://revistas.ucm.es/index.php/CDMU,http://revistas.ucm.es/index.php/CDMU/oai,Revista,Universidad Complutense de Madrid
Cuadernos de Estudios Empresariales,http://revistas.ucm.es/index.php/CESE,http://revistas.ucm.es/index.php/CESE/oai,Revista,Universidad Complutense de Madrid
"Cuadernos de Filología Clásica, Estudios Griegos e Indoeuropeos",http://revistas.ucm.es/index.php/CFCG,http://revistas.ucm.es/index.php/CFCG/oai,Revista,Universidad Complutense de Madrid
"Cuadernos de Filología Clásica, Estudios Latinos",http://revistas.ucm.es/index.php/CFCL,http://revistas.ucm.es/index.php/CFCL/oai,Revista,Universidad Complutense de Madrid
Cuadernos de Filología Italiana,http://revistas.ucm.es/index.php/CFIT,http://revistas.ucm.es/index.php/CFIT/oai,Revista,Universidad Complutense de Madrid
Cuadernos de Gobierno y Administración Pública,http://revistas.ucm.es/index.php/CGAP,http://revistas.ucm.es/index.php/CGAP/oai,Revista,Universidad Complutense de Madrid
Cuadernos de Historia Contemporánea,http://revistas.ucm.es/index.php/CHCO,http://revistas.ucm.es/index.php/CHCO/oai,Revista,Universidad Complutense de Madrid
Cuadernos de Historia del Derecho,http://revistas.ucm.es/index.php/CUHD,http://revistas.ucm.es/index.php/CUHD/oai,Revista,Universidad Complutense de Madrid
Cuadernos de Historia Moderna,http://revistas.ucm.es/index.php/CHMO,http://revistas.ucm.es/index.php/CHMO/oai,Revista,Universidad Complutense de Madrid
Cuadernos de Relaciones Laborales,http://revistas.ucm.es/index.php/CRLA,http://revistas.ucm.es/index.php/CRLA/oai,Revista,Universidad Complutense de Madrid
Cuadernos de Trabajo Social,http://revistas.ucm.es/index.php/CUTS,http://revistas.ucm.es/index.php/CUTS/oai,Revista,Universidad Complutense de Madrid
"Dicencia, Cuadernos de Filología Hispánica",http://revistas.ucm.es/index.php/DICE,http://revistas.ucm.es/index.php/DICE/oai,Revista,Universidad Complutense de Madrid
"Didáctica, Lengua y Literatura",http://revistas.ucm.es/index.php/DIDA,http://revistas.ucm.es/index.php/DIDA/oai,Revista,Universidad Complutense de Madrid
"Documenta & Instrumenta, Paleografía, Diplomática, Epigrafía, Numismática y Ciencias Afines",http://revistas.ucm.es/index.php/DOCU,http://revistas.ucm.es/index.php/DOCU/oai,Revista,Universidad Complutense de Madrid
Documentación de las Ciencias de la Información,http://revistas.ucm.es/index.php/DCIN,http://revistas.ucm.es/index.php/DCIN/oai,Revista,Universidad Complutense de Madrid
En la España Medieval,http://revistas.ucm.es/index.php/ELEM,http://revistas.ucm.es/index.php/ELEM/oai,Revista,Universidad Complutense de Madrid
Escritura e Imagen,http://revistas.ucm.es/index.php/ESIM,http://revistas.ucm.es/index.php/ESIM/oai,Revista,Universidad Complutense de Madrid
Eslavística Complutense,http://revistas.ucm.es/index.php/ESLC,http://revistas.ucm.es/index.php/ESLC/oai,Revista,Universidad Complutense de Madrid
Estudios de Traducción,http://revistas.ucm.es/index.php/ESTR,http://revistas.ucm.es/index.php/ESTR/oai,Revista,Universidad Complutense de Madrid
Estudios sobre el Mensaje Periodístico,http://revistas.ucm.es/index.php/ESMP,http://revistas.ucm.es/index.php/ESMP/oai,Revista,Universidad Complutense de Madrid
Física de la Tierra,http://revistas.ucm.es/index.php/FITE,http://revistas.ucm.es/index.php/FITE/oai,Revista,Universidad Complutense de Madrid
"Foro Interno, Teoría Política",http://revistas.ucm.es/index.php/FOIN,http://revistas.ucm.es/index.php/FOIN/oai,Revista,Universidad Complutense de Madrid
"Foro, Revista de Ciencias Jurídicas y Sociales, Nueva Época",http://revistas.ucm.es/index.php/FORO,http://revistas.ucm.es/index.php/FORO/oai,Revista,Universidad Complutense de Madrid
"Geopolítica, Revista de Estudios sobre Espacio y Poder",http://revistas.ucm.es/index.php/GEOP,http://revistas.ucm.es/index.php/GEOP/oai,Revista,Universidad Complutense de Madrid
"Gerión, Revista de Historia Antigua ",http://revistas.ucm.es/index.php/GERI,http://revistas.ucm.es/index.php/GERI/oai,Revista,Universidad Complutense de Madrid
Hispania Epigraphica,http://revistas.ucm.es/index.php/HIEP,http://revistas.ucm.es/index.php/HIEP/oai,Revista,Universidad Complutense de Madrid
Historia y Comunicación Social,http://revistas.ucm.es/index.php/HICS,http://revistas.ucm.es/index.php/HICS/oai,Revista,Universidad Complutense de Madrid
Iberian Journal of the History of Economics Thought,http://revistas.ucm.es/index.php/IJHE,http://revistas.ucm.es/index.php/IJHE/oai,Revista,Universidad Complutense de Madrid
"Ilu, Revista de Ciencias de las Religiones",http://revistas.ucm.es/index.php/ILUR,http://revistas.ucm.es/index.php/ILUR/oai,Revista,Universidad Complutense de Madrid
"Ingenium, Revista de Pensamiento Moderno y Metodología en Historia de las Ideas",http://revistas.ucm.es/index.php/INGE,http://revistas.ucm.es/index.php/INGE/oai,Revista,Universidad Complutense de Madrid
Investigaciones Femeninas,http://revistas.ucm.es/index.php/INFE,http://revistas.ucm.es/index.php/INFE/oai,Revista,Universidad Complutense de Madrid
Journal of Iberian Geology,http://revistas.ucm.es/index.php/JIGE,http://revistas.ucm.es/index.php/JIGE/oai,Revista,Universidad Complutense de Madrid
"Lazaroa, Investigaciones en Botánica",http://revistas.ucm.es/index.php/LAZA,http://revistas.ucm.es/index.php/LAZA/oai,Revista,Universidad Complutense de Madrid
"Logos, Anales del seminario de Metafísica",http://revistas.ucm.es/index.php/ASEM,http://revistas.ucm.es/index.php/ASEM/oai,Revista,Universidad Complutense de Madrid
Revista de Medioambiente,http://revistas.ucm.es/index.php/MARE,http://revistas.ucm.es/index.php/MARE/oai,Revista,Universidad Complutense de Madrid
"Madrygal, Revista de Estudios Gallegos",http://revistas.ucm.es/index.php/MADR,http://revistas.ucm.es/index.php/MADR/oai,Revista,Universidad Complutense de Madrid
Mediaciones Sociales,http://revistas.ucm.es/index.php/MESO,http://revistas.ucm.es/index.php/MESO/oai,Revista,Universidad Complutense de Madrid
"Nómadas, Revista Crítica de Ciencias Sociales y Jurídicas ",http://revistas.ucm.es/index.php/NOMA,http://revistas.ucm.es/index.php/NOMA/oai,Revista,Universidad Complutense de Madrid
Observatorio Medioambiental,http://revistas.ucm.es/index.php/OBMD,http://revistas.ucm.es/index.php/OBMD/oai,Revista,Universidad Complutense de Madrid
Papeles de Europa,http://revistas.ucm.es/index.php/PADE,http://revistas.ucm.es/index.php/PADE/oai,Revista,Universidad Complutense de Madrid
"Pensar la Publicidad, Revista Internacional de Investigaciones Publicitarias",http://revistas.ucm.es/index.php/PEPU,http://revistas.ucm.es/index.php/PEPU/oai,Revista,Universidad Complutense de Madrid
Política y Sociedad,http://revistas.ucm.es/index.php/POSO,http://revistas.ucm.es/index.php/POSO/oai,Revista,Universidad Complutense de Madrid
"Psicooncología, Investigaciones y Clínica Biopsicosocial en Oncología",http://revistas.ucm.es/index.php/PSIC,http://revistas.ucm.es/index.php/PSIC/oai,Revista,Universidad Complutense de Madrid
"Res Pública, Revista de Historia de las Ideas Políticas",http://revistas.ucm.es/index.php/RPUB,http://revistas.ucm.es/index.php/RPUB/oai,Revista,Universidad Complutense de Madrid
"Revesco, Revista de Estudios Cooperativos",http://revistas.ucm.es/index.php/REVE,http://revistas.ucm.es/index.php/REVE/oai,Revista,Universidad Complutense de Madrid
Revista Complutense de Ciencias Veterinarias ,http://revistas.ucm.es/index.php/RCCV,http://revistas.ucm.es/index.php/RCCV/oai,Revista,Universidad Complutense de Madrid
Revista Complutense de Educación,http://revistas.ucm.es/index.php/RCED,http://revistas.ucm.es/index.php/RCED/oai,Revista,Universidad Complutense de Madrid
Revista Complutense de Historia de América,http://revistas.ucm.es/index.php/RCHA,http://revistas.ucm.es/index.php/RCHA/oai,Revista,Universidad Complutense de Madrid
Revista de Antropología Social,http://revistas.ucm.es/index.php/RASO,http://revistas.ucm.es/index.php/RASO/oai,Revista,Universidad Complutense de Madrid
Revista de Filología Alemana,http://revistas.ucm.es/index.php/RFAL,http://revistas.ucm.es/index.php/RFAL/oai,Revista,Universidad Complutense de Madrid
Revista de Filología Románica,http://revistas.ucm.es/index.php/RFRM,http://revistas.ucm.es/index.php/RFRM/oai,Revista,Universidad Complutense de Madrid
Revista de Filosofía,http://revistas.ucm.es/index.php/RESF,http://revistas.ucm.es/index.php/RESF/oai,Revista,Universidad Complutense de Madrid
"Reciem, Revista de Investigación en Educación Musical",http://revistas.ucm.es/index.php/RECI,http://revistas.ucm.es/index.php/RECI/oai,Revista,Universidad Complutense de Madrid
Revista Española de Antropología Americana,http://revistas.ucm.es/index.php/REAA,http://revistas.ucm.es/index.php/REAA/oai,Revista,Universidad Complutense de Madrid
Revista General de Inofrmación y Documentación,http://revistas.ucm.es/index.php/RGID,http://revistas.ucm.es/index.php/RGID/oai,Revista,Universidad Complutense de Madrid
Revista Internacional de Ciencias Podológicas,http://revistas.ucm.es/index.php/RICP,http://revistas.ucm.es/index.php/RICP/oai,Revista,Universidad Complutense de Madrid
Revista Matemática Complutense,http://revistas.ucm.es/index.php/REMA,http://revistas.ucm.es/index.php/REMA/oai,Revista,Universidad Complutense de Madrid
"Unisci, Relaciones Internacionales y Seguridad",http://revistas.ucm.es/index.php/RUNI,http://revistas.ucm.es/index.php/RUNI/oai,Revista,Universidad Complutense de Madrid
"Teknokultura, Tecnología en Contextos de Comunicación y Movilización Social",http://revistas.ucm.es/index.php/TEKN,http://revistas.ucm.es/index.php/TEKN/oai,Revista,Universidad Complutense de Madrid
The Spanish Journal of Psychology,http://revistas.ucm.es/index.php/SJOP,http://revistas.ucm.es/index.php/SJOP/oai,Revista,Universidad Complutense de Madrid
"Théleme, Revista Complutense de Estudios Franceses",http://revistas.ucm.es/index.php/THEL,http://revistas.ucm.es/index.php/THEL/oai,Revista,Universidad Complutense de Madrid
"Teknokultura, Revista de Cultura Digital y Movimientos Sociales",http://teknokultura.net/index.php/tk,http://teknokultura.net/index.php/index/oai,Revista,Universidad Complutense de Madrid
"Arte y Ciudad, Revista de Investigación",http://www.arteyciudad.com/revista/index.php/num1/,http://www.arteyciudad.com/revista/index.php/index/oai,Revista,Universidad Complutense de Madrid
"Edma 0-6, Revista de Educación Matemática en la Infancia",http://www.edma0-6.es/,http://www.edma0-6.es/index.php/index/oai,Revista,Universidad Complutense de Madrid
"Las Torres de Lucca, Revista Internacional de Filosofía Política",http://www.lastorresdelucca.org/,http://www.lastorresdelucca.org/index.php/index/oai,Revista,Universidad Complutense de Madrid
